stock_name,2013,2014,2015,2016,2017,2018,2019,2020
일신바이오,23.0,44.0,61.0,62.0,41.0,72.0,109.0,93.0
일신방직,13635.0,10042.0,8219.0,8484.0,6858.0,9206.0,3084.0,4428.0
일신석재,4.0,7.0,33.0,29.0,2.0,5.0,12.0,8.0
일야,161.0,357.0,311.0,214.0,492.0,1101.0,216.0,334.0
일양약품,233.0,644.0,203.0,321.0,344.0,269.0,548.0,597.0
일정실업,1563.0,2516.0,5929.0,2640.0,4752.0,5733.0,11494.0,3572.0
일지테크,866.0,2065.0,635.0,1411.0,618.0,261.0,324.0,954.0
일진다이아,295.0,339.0,954.0,413.0,674.0,679.0,1063.0,511.0
일진디스플,1703.0,494.0,834.0,2360.0,622.0,59.0,1076.0,1311.0
일진머티리얼즈,187.0,86.0,978.0,1003.0,1026.0,897.0,962.0,927.0
일진전기,134.0,348.0,225.0,38.0,56.0,390.0,97.0,130.0
일진파워,301.0,357.0,199.0,453.0,992.0,1076.0,800.0,724.0
일진하이솔루스,,,,,,,,
일진홀딩스,66.0,301.0,366.0,296.0,427.0,31.0,274.0,220.0
잇츠한불,823.0,9583.0,10699.0,58229.0,1851.0,468.0,268.0,807.0
잉글우드랩,,,,23.0,708.0,297.0,117.0,155.0
잉크테크,52.0,1475.0,2305.0,633.0,2259.0,266.0,177.0,34.0
자비스,0.0,0.0,0.0,93.0,550.0,186.0,,
자안바이오,296.0,1873.0,1361.0,1475.0,88.0,2748.0,7.0,101.0
자연과환경,76.0,2630.0,28.0,447.0,219.0,26.0,57.0,115.0
자이글,,,,903.0,384.0,465.0,2228.0,64.0
자이언트스텝,,,,,,,446.0,194.0
자이에스앤디,,,,,,,677.0,781.0
자화전자,2607.0,1333.0,1203.0,877.0,1406.0,76.0,17.0,377.0
장원테크,,,,620.0,542.0,1592.0,55.0,1539.0
재영솔루텍,150.0,18.0,34.0,152.0,928.0,60.0,84.0,95.0
전방,419.0,20676.0,20607.0,14828.0,10570.0,20406.0,35329.0,5181.0
전진바이오팜,,,,0.0,0.0,0.0,308.0,701.0
정다운,570.0,443.0,689.0,,,,,
정산애강,331.0,324.0,36.0,108.0,184.0,145.0,222.0,48.0
정상제이엘에스,436.0,369.0,355.0,488.0,551.0,239.0,514.0,449.0
정원엔시스,130.0,103.0,120.0,79.0,89.0,131.0,25.0,23.0
제너셈,256.0,825.0,714.0,206.0,749.0,912.0,352.0,121.0
제넥신,1442.0,1042.0,187.0,1921.0,1051.0,1675.0,774.0,1149.0
제넨바이오,286.0,4586.0,4269.0,392.0,347.0,98.0,687.0,228.0
제노레이,,,,1045.0,1554.0,2407.0,981.0,709.0
제노코,,,,,,,1579.0,1015.0
제노포커스,29.0,395.0,161.0,90.0,78.0,114.0,267.0,551.0
제놀루션,154.0,265.0,26.0,26.0,173.0,82.0,0.0,8235.0
제닉,579.0,333.0,474.0,190.0,1089.0,2235.0,1744.0,635.0
제로투세븐,333.0,34.0,91.0,832.0,1615.0,476.0,473.0,31.0
제룡산업,753.0,371.0,576.0,870.0,827.0,323.0,255.0,569.0
제룡전기,345.0,398.0,221.0,168.0,34.0,182.0,348.0,219.0
제우스,1959.0,1808.0,1944.0,1878.0,1808.0,2990.0,1359.0,1766.0
제이브이엠,2381.0,1618.0,843.0,1818.0,1895.0,1353.0,500.0,920.0
제이스텍,326.0,257.0,321.0,819.0,5124.0,557.0,108.0,982.0
제이시스메디칼,,,,179.0,29926.0,21.0,269.0,1506.0
제이씨케미칼,139.0,121.0,233.0,659.0,8.0,224.0,548.0,357.0
제이씨현시스템,120.0,118.0,53.0,231.0,675.0,501.0,37.0,553.0
제이알글로벌리츠,,,,,,,47.0,13.0
제이앤티씨,,,,,,,1691.0,1050.0
제이에스코퍼레이션,37374.0,117065.0,2098.0,829.0,452.0,458.0,646.0,189.0
제이에스티나,575.0,586.0,205.0,222.0,239.0,16.0,2125.0,872.0
제이엔케이히터,13.0,2389.0,362.0,174.0,1000.0,477.0,357.0,95.0
제이엘케이,,,,,,,866.0,520.0
제이엠아이,665.0,102.0,72.0,38.0,16.0,119.0,251.0,234.0
제이엠티,277.0,278.0,426.0,43.0,467.0,642.0,57.0,318.0
제이웨이,541.0,469.0,18.0,0.0,0.0,0.0,38.0,631.0
제이준코스메틱,1892.0,1311.0,251.0,346.0,0.0,47.0,3156.0,637.0
제이콘텐트리,156.0,1.0,134.0,171.0,57.0,152.0,79.0,8538.0
제이티,,,,,,,,
제일기획,975.0,1034.0,770.0,871.0,1255.0,1281.0,1363.0,1554.0
제일바이오,37.0,100.0,75.0,68.0,55.0,76.0,0.0,0.0
제일약품,,,,0.0,0.0,0.0,0.0,473.0
제일연마,772.0,867.0,352.0,622.0,534.0,717.0,853.0,435.0
제일전기공업,,,,,,,1472.0,14393.0
제일제강,0.0,0.0,0.0,46.0,63.0,14.0,122.0,149.0
제일테크노스,6395.0,6667.0,518.0,259.0,411.0,613.0,492.0,533.0
제일파마홀딩스,37.0,161.0,760.0,620.0,139117.0,1363.0,5895.0,745.0
제주맥주,,,,,,,,
제주반도체,416.0,5.0,26.0,32.0,160.0,383.0,169.0,253.0
제주은행,926.0,626.0,877.0,1137.0,1110.0,1071.0,796.0,481.0
제주항공,893.0,1454.0,2054.0,2036.0,2960.0,2696.0,1257.0,10125.0
제테마,,,,,,,0.0,0.0
젠큐릭스,281.0,875.0,1017.0,0.0,0.0,0.0,1699.0,5604.0
젬백스,50.0,908.0,87.0,700.0,1002.0,417.0,2636.0,42.0
젬백스링크,402.0,240.0,180.0,7.0,11.0,413.0,54.0,127.0
젬백스지오,82.0,141.0,356.0,879.0,340.0,301.0,1511.0,5.0
조광ILI,268.0,570.0,570.0,398.0,337.0,483.0,359.0,370.0
조광페인트,992.0,1533.0,1762.0,1733.0,410.0,372.0,220.0,441.0
조광피혁,3056.0,2184.0,2047.0,5892.0,6005.0,3799.0,4076.0,5532.0
조비,343.0,574.0,376.0,0.0,0.0,0.0,0.0,0.0
조선내화,11409.0,12897.0,4805.0,4170.0,4223.0,16227.0,7493.0,10421.0
조선선재,7257.0,10425.0,11790.0,11798.0,13029.0,10397.0,11834.0,8778.0
조아제약,64.0,144.0,36.0,6.0,57.0,23.0,32.0,43.0
조이시티,803.0,298.0,95.0,478.0,1050.0,711.0,118.0,856.0
조일알미늄,36.0,28.0,82.0,476.0,26.0,150.0,1098.0,125.0
조흥,,,,,,,,
종근당,470.0,3738.0,720.0,4354.0,5449.0,4313.0,4978.0,8471.0
종근당바이오,323.0,215.0,1297.0,1839.0,1563.0,1551.0,2391.0,1147.0
종근당홀딩스,36365.0,2820.0,3914.0,6630.0,9766.0,5481.0,8988.0,15711.0
좋은사람들,105.0,78.0,5.0,165.0,392.0,138.0,332.0,553.0
주성엔지니어링,880.0,465.0,160.0,676.0,871.0,906.0,561.0,170.0
주연테크,33.0,28.0,135.0,19.0,95.0,51.0,46.0,43.0
줌인터넷,282.0,230.0,9.0,151.0,239.0,299.0,,
중앙디앤엠,0.0,0.0,0.0,198.0,17.0,128.0,206.0,252.0
중앙백신,607.0,585.0,445.0,848.0,521.0,371.0,186.0,320.0
중앙에너비스,2715.0,420.0,920.0,1135.0,0.0,0.0,132.0,4144.0
지나인제약,1245.0,1135.0,1550.0,1433.0,1240.0,209.0,232.0,881.0
지노믹트리,0.0,733.0,343.0,331.0,148.0,158.0,533.0,590.0
지놈앤컴퍼니,,,,174.0,489.0,1070.0,10562.0,3192.0
지누스,0.0,0.0,0.0,5320.0,3836.0,3705.0,5999.0,3344.0
지니너스,,,,,,,,
지니뮤직,141.0,78.0,81.0,197.0,72.0,116.0,0.0,0.0
지니언스,,,,506.0,407.0,287.0,343.0,394.0
지니틱스,,,,,,,,
지더블유바이텍,41.0,14.0,87.0,80.0,243.0,142.0,1240.0,249.0
지란지교시큐리티,,,,,,,,
지스마트글로벌,448.0,81.0,629.0,0.0,0.0,0.0,0.0,0.0
지씨셀,,,,243.0,100.0,95.0,216.0,394.0
지아이텍,,,,,,,,
지앤비에스엔지니어링,,,,,,,,
지어소프트,426.0,145.0,139.0,448.0,95.0,67.0,110.0,529.0
지에스이,,,,,,,,
지엔씨에너지,877.0,529.0,762.0,419.0,361.0,424.0,422.0,187.0
지엔원에너지,,,,,,,,
지엔코,28.0,182.0,28.0,94.0,184.0,391.0,241.0,194.0
지엘팜텍,,,,,,,,
지엠비코리아,,,,,,,,
지역난방공사,9931.0,6105.0,10003.0,10943.0,6035.0,0.0,2209.0,2279.0
지오엘리먼트,,,,,,,,
지코,,,,,,,,
지투알,738.0,597.0,716.0,922.0,720.0,943.0,941.0,558.0
지트리비앤티,519.0,91.0,225.0,248.0,216.0,196.0,675.0,664.0
지티지웰니스,9474.0,1343.0,977.0,866.0,1278.0,1115.0,418.0,1266.0
진도,21.0,760.0,300.0,667.0,763.0,450.0,220.0,146.0
진로발효,1876.0,2165.0,2337.0,2385.0,2108.0,1869.0,1961.0,1716.0
진매트릭스,179.0,135.0,241.0,417.0,144.0,203.0,77.0,422.0
진바이오텍,,,,,,,,
진성티이씨,112.0,528.0,703.0,524.0,502.0,1086.0,1102.0,759.0
진시스템,,,,,,,,
진양산업,,,,,,,,
진양제약,367.0,355.0,90.0,0.0,0.0,0.0,0.0,0.0
진양폴리,,,,,,,,
진양홀딩스,321.0,268.0,156.0,301.0,183.0,20.0,276.0,475.0
진양화학,298.0,437.0,214.0,109.0,28.0,28.0,175.0,69.0
진에어,,,,1457.0,2722.0,1482.0,1895.0,6099.0
진원생명과학,705.0,497.0,89.0,978.0,1329.0,567.0,356.0,397.0
진흥기업,,,,,,,,
차바이오텍,,,,,,,,
차백신연구소,,,,,,,,
참엔지니어링,,,,,,,,
참존글로벌,1127.0,242.0,2856.0,1596.0,872.0,1224.0,3845.0,4868.0
참좋은여행,,,,,,,,
창해에탄올,5015.0,1640.0,1492.0,204.0,601.0,460.0,2562.0,1705.0
천랩,,,,,,,1317.0,2270.0
천보,,,,,,,,
천일고속,4122.0,3370.0,3243.0,1751.0,18993.0,146.0,506.0,4739.0
청담러닝,1533.0,752.0,243.0,3770.0,632.0,1096.0,1176.0,961.0
체리부로,,,,720.0,863.0,316.0,703.0,1495.0
체시스,,,,20.0,174.0,76.0,154.0,167.0
초록뱀미디어,92.0,79.0,18.0,99.0,227.0,233.0,104.0,333.0
초록뱀컴퍼니,36.0,100.0,55.0,96.0,33.0,35.0,130.0,74.0
칩스앤미디어,265.0,923.0,960.0,494.0,314.0,356.0,610.0,200.0
카스,66.0,367.0,138.0,182.0,114.0,122.0,140.0,107.0
카이노스메드,791.0,312.0,280.0,218.0,224.0,597.0,,
카카오,,,,,,,,
카카오게임즈,,,,,,,197.0,1388.0
카카오뱅크,,,,,,,50.0,309.0
카카오페이,,,,,,,,
카페24,368.0,493.0,237.0,160.0,641.0,3136.0,710.0,709.0
카프로,2229.0,1980.0,151.0,191.0,309.0,251.0,2070.0,1535.0
캐리소프트,,,,,,,380.0,595.0
캐스텍코리아,967.0,671.0,810.0,614.0,239.0,70.0,352.0,1125.0
캔서롭,2149.0,158.0,350.0,91.0,627.0,607.0,782.0,281.0
캠시스,259.0,76.0,12.0,563.0,618.0,182.0,31.0,198.0
컨버즈,675.0,324.0,158.0,3889.0,1846.0,1293.0,8782.0,779.0
컬러레이,,,,0.0,439.0,490.0,448.0,408.0
컴투스,2013.0,7162.0,10721.0,12014.0,11396.0,10358.0,9160.0,6655.0
컴퍼니케이,,,,,,,604.0,632.0
케어랩스,,,,154513.0,1095.0,622.0,46.0,288.0
케어젠,926.0,1570.0,2064.0,2166.0,2376.0,2950.0,2814.0,3193.0
케이디켐,,,,,,,,
케이비아이동국실업,810.0,242.0,174.0,572.0,1133.0,180.0,32.0,177.0
케이비제18호스팩,,,,,,,10.0,8.0
케이비제19호스팩,,,,,,,7.0,4.0
케이비제20호스팩,,,,,,,22.0,10.0
케이사인,,,,,,,,
케이씨,,,,,,,,
케이씨에스,,,,,,,,
케이씨텍,,,,,,,,
케이씨티,,,,,,,,
케이씨피드,41.0,227.0,172.0,48.0,428.0,64.0,411.0,72.0
케이아이엔엑스,1011.0,1085.0,960.0,1215.0,1366.0,2681.0,3291.0,3156.0
케이에스피,177.0,95.0,280.0,6673.0,537.0,1711.0,46.0,35.0
케이엔더블유,369.0,664.0,157.0,107.0,341.0,109.0,1141.0,1444.0
케이엔제이,,,,,,,863.0,788.0
케이엘넷,59.0,114.0,107.0,70.0,122.0,84.0,166.0,200.0
케이엠,,,,,,,,
케이엠더블유,2799.0,947.0,3414.0,1111.0,570.0,1949.0,2654.0,669.0
케이엠제약,16856.0,15125.0,28703.0,1106.0,885.0,897.0,,
케이카,,,,,,,,
케이탑리츠,666.0,689.0,163.0,77.0,59.0,76.0,121.0,241.0
케이티알파,65.0,327.0,203.0,120.0,90.0,25.0,40.0,118.0
케이프,828.0,32.0,148.0,378.0,36.0,90.0,260.0,316.0
케이프이에스제4호,,,,,,,0.0,2.0
케이피에스,,,,,,,,
케이피에프,197.0,1606.0,756.0,308.0,919.0,494.0,451.0,361.0
케이피엠테크,3025.0,544.0,258.0,69.0,94.0,411.0,362.0,77.0
케이피티유,0.0,0.0,0.0,837.0,258.0,447.0,0.0,0.0
켄코아에어로스페이스,,,,,,,1496.0,1111.0
켐온,,,,,,,,
켐트로닉스,2536.0,526.0,1032.0,583.0,1438.0,88.0,1235.0,1200.0
켐트로스,,,,,,,,
코나아이,2026.0,1669.0,1869.0,82.0,2578.0,3388.0,616.0,1277.0
코다코,257.0,189.0,209.0,238.0,63.0,601.0,609.0,462.0
코데즈컴바인,389.0,522.0,258.0,39.0,56.0,92.0,181.0,149.0
코드네이처,610.0,659.0,19.0,820.0,1082.0,336.0,85.0,107.0
코디,0.0,3.0,421.0,2241.0,1191.0,1213.0,540.0,147.0
코디엠,413.0,797.0,573.0,92.0,46.0,89.0,41.0,61.0
코람코에너지리츠,,,,,,,0.0,0.0
코렌텍,419.0,178.0,97.0,52.0,747.0,2425.0,246.0,148.0
코리아나,,,,,,,,
코리아센터,,,,,,,199.0,460.0
코리아써키트,1189.0,19.0,144.0,248.0,855.0,1306.0,25.0,422.0
코리아에셋투자증권,,,,,,,1195.0,1207.0
코리아에스이,174.0,67.0,138.0,53.0,1.0,0.0,125.0,475.0
코리아에프티,,,,,,,,
코리안리,1100.0,1023.0,1532.0,1304.0,1068.0,810.0,1550.0,1252.0
코맥스,591.0,343.0,436.0,646.0,520.0,214.0,268.0,167.0
코메론,579.0,888.0,1372.0,1433.0,1068.0,1380.0,1660.0,1455.0
코미코,,,,1515.0,2312.0,3363.0,2515.0,2473.0
코미팜,2.0,44.0,125.0,5.0,94.0,258.0,336.0,44.0
코세스,1314.0,1075.0,110.0,0.0,0.0,0.0,0.0,0.0
코센,,,,,,,,
코스나인,,,,,,,,
코스맥스,0.0,1846.0,2361.0,3855.0,1877.0,3247.0,3168.0,2128.0
코스맥스비티아이,1629.0,1725.0,837.0,1607.0,402.0,994.0,42.0,674.0
코스맥스엔비티,495.0,269.0,1026.0,834.0,303.0,369.0,860.0,586.0
코스메카코리아,,,,2708.0,930.0,840.0,456.0,245.0
코스모신소재,600.0,1556.0,1649.0,92.0,526.0,543.0,80.0,401.0
코스모화학,40.0,3231.0,8075.0,5514.0,1537.0,1026.0,738.0,915.0
코스온,200.0,37.0,283.0,397.0,64.0,131.0,303.0,1857.0
코아스,337.0,21.0,369.0,252.0,24.0,5.0,70.0,54.0
코아스템,521.0,719.0,36.0,106.0,255.0,216.0,329.0,1475.0
코아시아,350.0,1768.0,89.0,492.0,237.0,944.0,313.0,330.0
코아시아옵틱스,0.0,159.0,538.0,964.0,245.0,110.0,46.0,127.0
코엔텍,,,,,,,,
코오롱,771.0,7069.0,202.0,1522.0,6558.0,106.0,1945.0,10889.0
코오롱글로벌,6125.0,615.0,1775.0,367.0,601.0,569.0,1419.0,3249.0
코오롱생명과학,3313.0,901.0,120.0,1110.0,123.0,4446.0,8098.0,3789.0
코오롱인더,4091.0,1548.0,5182.0,6098.0,4830.0,2252.0,1087.0,6834.0
코오롱티슈진,,,,0.0,0.0,0.0,0.0,0.0
코오롱플라스틱,108.0,62.0,310.0,526.0,461.0,323.0,143.0,79.0
코웨이,3283.0,3361.0,4621.0,3280.0,4484.0,4854.0,4611.0,5584.0
코웰패션,,,,,,,,
코위버,711.0,849.0,1008.0,708.0,696.0,663.0,2208.0,599.0
코윈테크,,,,,,,2195.0,283.0
코이즈,77.0,74.0,259.0,157.0,951.0,775.0,76.0,176.0
코콤,200.0,362.0,442.0,435.0,646.0,835.0,495.0,438.0
코텍,,,,,,,,
코퍼스코리아,,,,,,,,
코프라,819.0,985.0,1135.0,1263.0,269.0,229.0,424.0,622.0
콜마비앤에이치,,,,,,,,
콤텍시스템,71.0,105.0,55.0,128.0,27.0,150.0,20.0,2.0
쿠콘,,,,,,,1407.0,2849.0
쿠쿠홀딩스,70456.0,11104.0,9102.0,7639.0,6126.0,15206.0,12779.0,17168.0
쿠쿠홈시스,,,,,,,,
퀀타매트릭스,,,,,,,10207.0,1139.0
큐라클,,,,,,,,
큐렉소,281.0,408.0,353.0,0.0,0.0,0.0,0.0,0.0
큐로,174.0,5.0,276.0,285.0,80.0,132.0,24.0,7.0
큐로컴,39.0,42.0,329.0,223.0,195.0,223.0,170.0,96.0
큐로홀딩스,174.0,140.0,41.0,233.0,441.0,132.0,105.0,111.0
큐리언트,5287.0,11742.0,2404.0,1508.0,1637.0,2109.0,2340.0,2048.0
큐브엔터,332.0,56.0,244.0,197.0,37.0,41.0,37.0,7.0
큐에스아이,449.0,385.0,168.0,172.0,91.0,44.0,137.0,16.0
큐캐피탈,8.0,16.0,37.0,30.0,88.0,104.0,37.0,14.0
크라운제과,,,,0.0,1028.0,1029.0,1425.0,1247.0
크라운해태홀딩스,11986.0,15298.0,27407.0,2384.0,14475.0,310.0,1369.0,1527.0
크래프톤,,,,3603.0,121171.0,31689.0,36247.0,68855.0
크로바하이텍,165.0,261.0,271.0,20.0,60.0,869.0,661.0,256.0
크루셜텍,809.0,1460.0,348.0,14.0,2479.0,1269.0,667.0,726.0
크리스에프앤씨,,,,2132.0,2990.0,3160.0,2140.0,3486.0
크리스탈신소재,312.0,458.0,508.0,431.0,419.0,371.0,334.0,330.0
크리스탈지노믹스,628.0,576.0,220.0,150.0,331.0,187.0,941.0,278.0
크린앤사이언스,205.0,336.0,558.0,576.0,755.0,1098.0,1314.0,2182.0
클라우드에어,8.0,10.0,447.0,26.0,35.0,92.0,431.0,284.0
클래시스,,,,,,,,
클리노믹스,,,,,,,678.0,1307.0
클리오,,,,1399.0,473.0,59.0,177.0,576.0
키네마스터,621.0,374.0,182.0,806.0,657.0,482.0,5.0,188.0
키다리스튜디오,0.0,234.0,594.0,418.0,148.0,10.0,139.0,3.0
키움증권,,,,8142.0,10870.0,7230.0,14017.0,30514.0
키이스트,39.0,79.0,48.0,84.0,14.0,102.0,485.0,560.0
타이거일렉,5226.0,6931.0,500.0,0.0,0.0,0.0,0.0,0.0
탑엔지니어링,,,,,,,,
태경비케이,2312.0,1655.0,100.0,149.0,206.0,142.0,148.0,167.0
태경산업,,,,,,,,
태경케미컬,359.0,526.0,463.0,329.0,141.0,251.0,858.0,681.0
태광,,,,,,,,
태광산업,,,,,,,,
태림포장,202.0,253.0,115.0,792.0,0.0,315.0,270.0,43.0
태양,,,,,,,,
태양금속,,,,,,,,
태영건설,,,,,,,,
태웅,,,,,,,,
태웅로직스,,,,,,,664.0,469.0
태원물산,268.0,111.0,92.0,195.0,112.0,48.0,73.0,3.0
태평양물산,96.0,16.0,473.0,1429.0,220.0,213.0,241.0,264.0
테고사이언스,530.0,492.0,398.0,42.0,806.0,226.0,106.0,230.0
테라사이언스,203.0,440.0,1088.0,298.0,73.0,40.0,45.0,142.0
테라셈,451.0,326.0,145.0,325.0,466.0,471.0,348.0,149.0
테라젠이텍스,49.0,59.0,299.0,81.0,45.0,338.0,1432.0,285.0
테스,,,,,,,,
테스나,1810.0,695.0,620.0,110.0,1348.0,2433.0,1563.0,2260.0
테이팩스,,,,203.0,1747.0,1081.0,1617.0,2931.0
테크윙,568.0,506.0,904.0,856.0,2182.0,1091.0,584.0,1712.0
텔레칩스,1949.0,160.0,227.0,892.0,131.0,746.0,663.0,749.0
텔레필드,52.0,349.0,122.0,412.0,99.0,1672.0,572.0,800.0
텔코웨어,2002.0,1353.0,1384.0,800.0,942.0,1127.0,761.0,332.0
텔콘RF제약,2343.0,1629.0,69.0,79.0,253.0,179.0,662.0,474.0
토니모리,1391.0,1161.0,1237.0,731.0,313.0,432.0,311.0,2165.0
토박스코리아,,,,,,,,
토비스,728.0,2452.0,1538.0,993.0,799.0,1234.0,1420.0,426.0
토탈소프트,451.0,43.0,134.0,121.0,38.0,327.0,301.0,260.0
톱텍,691.0,425.0,771.0,730.0,4151.0,546.0,105.0,294.0
투비소프트,433.0,316.0,235.0,36.0,1660.0,1142.0,787.0,866.0
트루윈,1306.0,357.0,500.0,0.0,0.0,0.0,287.0,54.0
트윔,,,,,,,,
특수건설,389.0,144.0,218.0,694.0,44.0,66.0,66.0,155.0
티라유텍,,,,,,,646.0,206.0
티로보틱스,,,,0.0,0.0,1132.0,294.0,94.0
티비씨,,,,,,,,
티사이언티픽,436.0,70.0,153.0,747.0,200.0,83.0,151.0,16.0
티씨케이,164.0,407.0,1128.0,1948.0,3195.0,4013.0,4011.0,5183.0
티앤알바이오팹,,,,0.0,0.0,0.0,0.0,0.0
티앤엘,,,,,,,2277.0,3017.0
티에스아이,,,,,,,,
티에스이,,,,,,,,
티에이치엔,1657.0,416.0,54.0,886.0,176.0,280.0,959.0,901.0
티엘비,,,,,,,2367.0,2912.0
티엘아이,516.0,151.0,143.0,111.0,423.0,2577.0,437.0,812.0
티와이홀딩스,,,,,,,0.0,0.0
티움바이오,,,,,,,354.0,516.0
티웨이항공,,,,59.0,1174.0,946.0,921.0,2181.0
티웨이홀딩스,447.0,376.0,142.0,51.0,433.0,344.0,388.0,1115.0
티케이케미칼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티플랙스,35.0,82.0,66.0,74.0,127.0,87.0,91.0,156.0
티피씨글로벌,153.0,348.0,451.0,522.0,160.0,282.0,223.0,217.0
팅크웨어,437.0,153.0,130.0,260.0,311.0,260.0,430.0,901.0
파나진,,,,,,,,
파라다이스,1297.0,1181.0,764.0,647.0,222.0,247.0,177.0,1383.0
파라텍,,,,,,,,
파루,201.0,12.0,557.0,169.0,890.0,860.0,13.0,625.0
파마리서치,951.0,1482.0,1687.0,1472.0,1386.0,1528.0,1766.0,3447.0
파멥신,,,,722.0,1292.0,1179.0,737.0,2155.0
파미셀,,,,,,,,
파버나인,1748.0,1070.0,997.0,327.0,67.0,458.0,1185.0,348.0
파세코,611.0,455.0,447.0,204.0,263.0,340.0,618.0,1014.0
파수,273.0,273.0,107.0,1516.0,322.0,107.0,486.0,67.0
파워넷,,,,,,,,
파워로직스,141.0,174.0,158.0,208.0,316.0,696.0,1611.0,720.0
파이오링크,210.0,457.0,415.0,262.0,376.0,57.0,868.0,1667.0
파인디앤씨,,,,,,,,
파인디지털,711.0,986.0,97.0,2.0,499.0,232.0,13.0,755.0
파인테크닉스,0.0,0.0,148.0,17.0,0.0,0.0,8.0,178.0
파인텍,,,,,,,,
파커스,435.0,290.0,304.0,206.0,200.0,345.0,269.0,624.0
파크시스템스,334.0,169.0,732.0,573.0,715.0,844.0,1277.0,1498.0
파트론,1966.0,900.0,752.0,420.0,16.0,178.0,1186.0,431.0
판타지오,,,,,,,,
팜스빌,,,,,,,1093.0,367.0
팜스코,311.0,336.0,306.0,741.0,1111.0,105.0,236.0,355.0
팜스토리,104.0,3.0,36.0,188.0,158.0,68.0,57.0,245.0
팜젠사이언스,469.0,579.0,233.0,364.0,395.0,390.0,26.0,675.0
패션플랫폼,1627.0,4061.0,6458.0,,,,,
팬스타엔터프라이즈,523.0,51.0,40.0,124.0,63.0,25.0,19.0,123.0
팬엔터테인먼트,246.0,28.0,756.0,66.0,165.0,76.0,82.0,0.0
팬오션,127007.0,7120.0,118.0,184.0,268.0,285.0,284.0,173.0
팬젠,,,,,,,,
퍼스텍,,,,,,,,
퍼시스,2068.0,2608.0,3150.0,2446.0,2338.0,4824.0,3601.0,3660.0
펄어비스,,,,5576.0,1402.0,12498.0,13002.0,8276.0
펌텍코리아,,,,,,,1714.0,1631.0
페이퍼코리아,105.0,207.0,435.0,230.0,639.0,701.0,315.0,7.0
펩트론,662.0,864.0,505.0,565.0,305.0,243.0,1156.0,1196.0
평화산업,61.0,74.0,77.0,46.0,213.0,1184.0,165.0,142.0
평화홀딩스,211.0,948.0,37.0,417.0,139.0,2751.0,957.0,338.0
포메탈,117.0,33.0,73.0,0.0,0.0,0.0,0.0,0.0
포스코 ICT,182.0,169.0,339.0,243.0,276.0,225.0,258.0,57.0
포스코강판,862.0,362.0,1573.0,5186.0,2999.0,1891.0,446.0,1056.0
포스코엠텍,317.0,2384.0,696.0,75.0,238.0,339.0,254.0,226.0
포스코인터내셔널,1214.0,1620.0,1132.0,977.0,1444.0,1258.0,1697.0,1934.0
포스코케미칼,9941.0,12296.0,585.0,740.0,1753.0,2237.0,1672.0,485.0
포시에스,,,,643.0,314.0,882.0,246.0,671.0
포인트모바일,,,,,,,1713.0,3634.0
포인트엔지니어링,,,,601.0,1147.0,1758.0,,
포커스에이치엔에스,,,,,,,,
포티스,464.0,592.0,621.0,1056.0,79.0,287.0,0.0,0.0
폴라리스오피스,505.0,556.0,1175.0,1407.0,531.0,277.0,183.0,3.0
폴라리스우노,181.0,320.0,288.0,27.0,80.0,184.0,37.0,141.0
폴라리스웍스,315.0,454.0,120.0,0.0,0.0,0.0,0.0,0.0
폴루스바이오팜,1145.0,97.0,746.0,1260.0,165.0,780.0,347.0,108.0
푸드나무,,,,294428.0,392353.0,1058.0,656.0,935.0
푸드웰,98.0,63.0,22.0,192.0,327.0,574.0,3153.0,423.0
푸른기술,834.0,500.0,0.0,93.0,149.0,225.0,102.0,163.0
푸른저축은행,34.0,2111.0,1018.0,2153.0,1717.0,1994.0,2008.0,1824.0
풀무원,1704.0,14804.0,5456.0,4993.0,10339.0,5913.0,56.0,399.0
풍강,,,,193.0,277.0,85.0,114.0,16.0
풍국주정,866.0,734.0,910.0,713.0,1124.0,831.0,618.0,651.0
풍산,3019.0,3331.0,2792.0,4912.0,5375.0,2213.0,629.0,2567.0
풍산홀딩스,,,,,,,,
퓨쳐켐,14.0,1887.0,8734.0,0.0,0.0,0.0,0.0,0.0
프럼파스트,479.0,366.0,416.0,374.0,478.0,215.0,124.0,124.0
프레스티지바이오로직스,,,,,,,694.0,876.0
프레스티지바이오파마,,,,,,,,
프로스테믹스,,,,,,,,
프로이천,,,,,,,,
프로텍,845.0,1694.0,1223.0,1515.0,2939.0,2904.0,3720.0,1141.0
프롬바이오,,,,,,,,
프리시젼바이오,,,,,,,56.0,550.0
프리엠스,552.0,441.0,352.0,332.0,215.0,436.0,436.0,102.0
플래티어,,,,,,,,
플랜티넷,587.0,62.0,194.0,318.0,115.0,165.0,303.0,131.0
플레이그램,0.0,373.0,65.0,32.0,115.0,184.0,79.0,86.0
플레이디,,,,,,,730.0,123.0
플레이위드,4612.0,933.0,318.0,690.0,919.0,2200.0,1144.0,1552.0
플리토,,,,,,,1376.0,871.0
피델릭스,,,,,,,,
피씨디렉트,604.0,27.0,25.0,173.0,398.0,441.0,494.0,793.0
피씨엘,,,,332.0,445.0,646.0,881.0,2030.0
피앤씨테크,,,,963.0,585.0,359.0,428.0,335.0
피에스엠씨,124.0,122.0,306.0,85.0,46.0,15.0,22.0,2.0
피에스케이,,,,,,,1058.0,1570.0
