stock_name,2013,2014,2015,2016,2017,2018,2019,2020
한국특강,300.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
한국파마,,,,,,,50.0,50.0
한국패러랠,,,,,,,,
한국팩키지,0.0,15.0,20.0,30.0,30.0,30.0,35.0,35.0
한국프랜지,,,,,,,,
한국항공우주,200.0,250.0,400.0,680.0,0.0,200.0,400.0,200.0
한국화장품,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국화장품제조,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0
한글과컴퓨터,200.0,260.0,400.0,200.0,300.0,200.0,0.0,0.0
한네트,110.0,120.0,120.0,120.0,100.0,100.0,100.0,100.0
한농화성,80.0,90.0,100.0,110.0,140.0,120.0,150.0,180.0
한독,,,,,,,,
한독크린텍,,,,,,,200.0,300.0
한라,,,,,,,,
한라IMS,0.0,50.0,100.0,60.0,60.0,100.0,100.0,100.0
한라홀딩스,1200.0,500.0,1200.0,1250.0,1350.0,2000.0,2000.0,2000.0
한미글로벌,,,,,,,,
한미반도체,500.0,500.0,500.0,500.0,240.0,250.0,100.0,400.0
한미사이언스,0.0,0.0,500.0,0.0,200.0,200.0,200.0,200.0
한미약품,0.0,0.0,2000.0,0.0,500.0,500.0,500.0,500.0
한빛소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한샘,700.0,850.0,1000.0,1100.0,1200.0,1200.0,1200.0,1300.0
한섬,300.0,300.0,300.0,300.0,350.0,400.0,450.0,450.0
한성기업,,,,,,,,
한세실업,150.0,200.0,250.0,330.0,450.0,450.0,500.0,500.0
한세엠케이,150.0,150.0,200.0,200.0,200.0,200.0,0.0,0.0
한세예스24홀딩스,80.0,100.0,120.0,160.0,220.0,220.0,250.0,250.0
한솔PNS,,,,,,,,
한솔로지스틱스,20.0,20.0,20.0,20.0,30.0,30.0,40.0,50.0
한솔인티큐브,30.0,30.0,30.0,0.0,0.0,0.0,0.0,30.0
한솔제지,0.0,0.0,500.0,700.0,600.0,600.0,600.0,700.0
한솔케미칼,500.0,600.0,800.0,1000.0,1000.0,1200.0,1500.0,1800.0
한솔테크닉스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔홀딩스,300.0,0.0,0.0,0.0,50.0,0.0,0.0,120.0
한솔홈데코,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0
한송네오텍,,,,,,,,
한스바이오메드,100.0,100.0,100.0,100.0,100.0,100.0,120.0,0.0
한신공영,100.0,0.0,0.0,250.0,375.0,375.0,350.0,400.0
한신기계,,,,,,,,
한양디지텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한양이엔지,120.0,150.0,200.0,250.0,300.0,400.0,450.0,500.0
한양증권,250.0,350.0,400.0,350.0,350.0,250.0,350.0,750.0
한온시스템,194.0,194.0,194.0,225.0,305.0,320.0,320.0,320.0
한올바이오파마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한익스프레스,0.0,500.0,700.0,70.0,80.0,60.0,70.0,0.0
한일네트웍스,0.0,0.0,0.0,0.0,70.0,200.0,230.0,240.0
한일단조,0.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0
한일사료,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
한일시멘트,,,,0.0,0.0,4500.0,4700.0,5100.0
한일진공,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
한일철강,,,,,,,,
한일현대시멘트,0.0,0.0,0.0,0.0,0.0,800.0,1000.0,1100.0
한일홀딩스,1400.0,1500.0,1500.0,,,,2300.0,510.0
한일화학,150.0,150.0,120.0,150.0,150.0,150.0,150.0,50.0
한전KPS,1520.0,1670.0,1690.0,680.0,1470.0,1790.0,1920.0,1146.0
한전기술,406.0,575.0,200.0,110.0,220.0,140.0,310.0,282.0
한전산업,198.0,134.0,169.0,218.0,198.0,169.0,227.0,208.0
한주케미칼앤홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한진,,,,,,,,
한진중공업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한진중공업홀딩스,250.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
한진칼,,,,0.0,125.0,300.0,255.0,0.0
한창,,,,,,,,
한창산업,,,,,,,,
한창제지,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
한컴MDS,260.0,270.0,280.0,280.0,200.0,250.0,0.0,0.0
한컴라이프케어,,,,,,,,
한컴위드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한탑,,,,,,,,
한프,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한화,400.0,500.0,500.0,600.0,600.0,700.0,700.0,700.0
한화생명,130.0,180.0,180.0,80.0,140.0,100.0,30.0,30.0
한화손해보험,0.0,0.0,70.0,100.0,150.0,130.0,0.0,0.0
한화솔루션,150.0,150.0,150.0,350.0,350.0,200.0,200.0,0.0
한화시스템,,,,,,,310.0,230.0
한화에스비아이스팩,,,,,,,0.0,0.0
한화에어로스페이스,500.0,0.0,300.0,0.0,0.0,0.0,0.0,600.0
한화투자증권,,,,,,,,
한화플러스제1호스팩,,,,,,,0.0,0.0
한화플러스제2호스팩,,,,,,,,
해성디에스,,,,250.0,300.0,300.0,350.0,450.0
해성산업,,,,,,,,
해성옵틱스,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
해성티피씨,,,,,,,,
해태제과식품,0.0,0.0,0.0,150.0,150.0,150.0,150.0,200.0
핸디소프트,,,,,,,,
핸즈코퍼레이션,,,,180.0,100.0,100.0,130.0,0.0
헝셩그룹,,,,52.0,30.0,0.0,0.0,0.0
헬릭스미스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현대건설,500.0,500.0,500.0,500.0,500.0,500.0,600.0,600.0
현대건설기계,,,,0.0,0.0,850.0,0.0,0.0
현대공업,80.0,90.0,66.0,92.0,37.0,66.0,66.0,132.0
현대그린푸드,50.0,60.0,60.0,60.0,80.0,210.0,210.0,210.0
현대글로비스,1500.0,2000.0,3000.0,3000.0,3000.0,3300.0,3500.0,3500.0
현대두산인프라코어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현대로템,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현대리바트,,,,,,,,
현대모비스,1950.0,3000.0,3500.0,3500.0,3500.0,4000.0,4000.0,4000.0
현대무벡스,,,,,,,,
현대미포조선,800.0,0.0,0.0,0.0,0.0,700.0,350.0,0.0
현대바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현대바이오랜드,200.0,250.0,250.0,250.0,250.0,300.0,350.0,100.0
현대백화점,650.0,700.0,700.0,700.0,800.0,900.0,1000.0,1000.0
현대비앤지스틸,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0
현대사료,,,,300.0,300.0,100.0,100.0,100.0
현대약품,42.0,45.0,47.0,47.0,50.0,45.0,45.0,42.0
현대에너지솔루션,,,,,,,0.0,200.0
현대에버다임,190.0,150.0,100.0,110.0,110.0,110.0,40.0,20.0
현대에이치티,0.0,70.0,100.0,130.0,200.0,300.0,300.0,350.0
현대엘리베이,,,,,,,,
현대오토에버,,,,6900.0,6900.0,690.0,710.0,750.0
현대위아,500.0,800.0,1100.0,1100.0,600.0,600.0,700.0,700.0
현대이지웰,50.0,75.0,75.0,40.0,60.0,60.0,90.0,55.0
현대일렉트릭,,,,0.0,0.0,0.0,0.0,0.0
현대제철,500.0,750.0,750.0,750.0,750.0,750.0,750.0,500.0
현대중공업,,,,,,,0.0,0.0
현대중공업지주,,,,0.0,0.0,18500.0,18500.0,18500.0
현대차,,,,,,,,
현대차증권,0.0,150.0,450.0,400.0,400.0,450.0,600.0,675.0
현대코퍼레이션,,,,,,,,
현대코퍼레이션홀딩스,0.0,0.0,200.0,400.0,500.0,500.0,500.0,500.0
현대퓨처넷,40.0,40.0,40.0,40.0,50.0,60.0,60.0,80.0
현대해상,550.0,750.0,750.0,1350.0,1500.0,1130.0,880.0,1000.0
현대홈쇼핑,1100.0,1300.0,1500.0,1500.0,1700.0,1900.0,2000.0,2200.0
현우산업,30.0,30.0,60.0,80.0,100.0,100.0,100.0,100.0
현진소재,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
협진,175.0,175.0,60.0,0.0,0.0,0.0,0.0,0.0
형지I&C,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0
형지엘리트,,,,0.0,0.0,0.0,0.0,0.0
혜인,50.0,50.0,30.0,40.0,30.0,30.0,60.0,120.0
호전실업,,,,0.0,150.0,250.0,250.0,200.0
호텔신라,150.0,350.0,350.0,350.0,350.0,350.0,350.0,200.0
홈센타홀딩스,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0
홈캐스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화성밸브,,,,50.0,0.0,0.0,0.0,0.0
화성산업,,,,,,,,
화승알앤에이,,,,,,,,
화승엔터프라이즈,,,,35.0,35.0,35.0,45.0,45.0
화승인더,,,,,,,,
화승코퍼레이션,250.0,250.0,500.0,50.0,25.0,25.0,25.0,25.0
화신,,,,,,,,
화신정공,,,,,,,,
화인베스틸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화일약품,100.0,100.0,150.0,150.0,150.0,150.0,125.0,0.0
화천기계,1000.0,900.0,350.0,0.0,100.0,100.0,0.0,0.0
화천기공,1500.0,1500.0,1500.0,1250.0,1250.0,1250.0,1250.0,750.0
환인제약,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0
황금에스티,50.0,50.0,25.0,75.0,100.0,50.0,100.0,0.0
효성,,,,,,,,
효성ITX,,,,,,,,
효성오앤비,,,,200.0,350.0,0.0,0.0,100.0
효성중공업,,,,0.0,0.0,0.0,0.0,0.0
효성첨단소재,,,,0.0,0.0,0.0,0.0,0.0
효성티앤씨,,,,0.0,0.0,1000.0,2000.0,5000.0
효성화학,,,,0.0,0.0,1000.0,5000.0,0.0
후성,,,,,,,,
휘닉스소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
휠라홀딩스,250.0,250.0,250.0,250.0,250.0,50.0,219.0,185.0
휴네시온,,,,150.0,0.0,50.0,35.0,40.0
휴니드,,,,,,,,
휴럼,,,,,,,0.0,0.0
휴림로봇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
휴마시스,,,,,,,,
휴맥스,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0
휴맥스홀딩스,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
휴먼엔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
휴메딕스,0.0,0.0,300.0,500.0,600.0,600.0,500.0,400.0
휴비스,300.0,300.0,300.0,300.0,300.0,300.0,150.0,300.0
휴비츠,50.0,100.0,100.0,100.0,150.0,150.0,150.0,100.0
휴센텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
휴스틸,700.0,700.0,400.0,500.0,500.0,400.0,300.0,200.0
휴온스,,,,0.0,600.0,800.0,700.0,600.0
휴온스글로벌,200.0,400.0,550.0,400.0,500.0,500.0,400.0,400.0
휴온스블러썸,,,,0.0,0.0,0.0,0.0,0.0
휴젤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
휴켐스,750.0,550.0,500.0,500.0,1500.0,1200.0,1000.0,1000.0
흥구석유,30.0,50.0,80.0,100.0,100.0,120.0,150.0,150.0
흥국,,,,,,,,
흥국에프엔비,100.0,200.0,200.0,100.0,50.0,100.0,30.0,20.0
흥국화재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
흥아해운,9.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0
희림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
힘스,,,,0.0,200.0,0.0,200.0,150.0
