기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익,부채비율,매출액증가율,영업이익증가율,당기순이익증가율,매출액_상태,영업이익_상태,당기순이익_상태,ROA,ROE
CJ대한통운,2020,9643498959607.0,5603556698067.0,4039942261540.0,10781127150206.0,325337561292.0,142623241320.0,41.89290918640426,3.394993114231162,5.579194436054911,64.31867994374089,흑자지속,흑자지속,흑자지속,1.4789573983197932,3.7068165186149575
CJ씨푸드,2013,81266483493.0,36742739683.0,44523743810.0,154321665165.0,7199120577.0,6411521822.0,54.787339006535355,,,,흑자지속,흑자지속,흑자지속,7.8895032077427905,
CJ씨푸드,2014,101198139705.0,53865254605.0,47332885100.0,156340142197.0,6455900346.0,3272646427.0,46.7724853816274,1.291080463171494,-11.51226306429111,-95.91245082584047,흑자지속,흑자지속,흑자지속,3.2338997896008803,7.125553083831323
CJ씨푸드,2015,93610372085.0,43591127987.0,50019244098.0,161716628351.0,5645834997.0,2552394695.0,53.4334422392655,3.3246340891615267,-14.348016713744565,-28.218665922278134,흑자지속,흑자지속,흑자지속,2.726615265114401,5.24363404483697
CJ씨푸드,2016,119740511483.0,64456087973.0,55284423510.0,173737757836.0,5858130679.0,5372998779.0,46.170191546115895,6.919123185846201,3.6239492362474834,52.49590033454202,흑자지속,흑자지속,흑자지속,4.48720212771333,10.204770453012806
CJ씨푸드,2017,120215051144.0,60161191297.0,60053859847.0,164629714604.0,6558691988.0,4590049356.0,49.95535856409884,-5.532441852255208,10.681418037038029,-17.057538215281884,흑자지속,흑자지속,흑자지속,3.8181985635906726,7.959281554057264
CJ씨푸드,2018,126515256972.0,64748288547.0,61766968425.0,150703085038.0,4134078737.0,2154613534.0,48.82175470636723,-9.241104495298408,-58.64942119509515,-113.03353402216214,흑자지속,흑자지속,흑자지속,1.7030464037051698,3.537348357522584
CJ씨푸드,2019,127344142441.0,62991685790.0,64352456651.0,149168950259.0,3700345257.0,1827957679.0,50.5342887528692,-1.0284544982962627,-11.721432727919098,-17.869990030551467,흑자지속,흑자지속,흑자지속,1.435447005225948,2.8987726163490937
CJ씨푸드,2020,135332381683.0,69472862850.0,65859518833.0,149049673997.0,3962855959.0,2105551748.0,48.66501129586863,-0.08002450377878768,6.624280688371091,13.18391102302179,흑자지속,흑자지속,흑자지속,1.5558373552694909,3.2340370233592273
CJ제일제당,2013,13004490092000.0,8191910984000.0,4812579108000.0,10847718244000.0,345479026000.0,71061595000.0,37.007057362138056,,,,흑자지속,흑자지속,흑자지속,0.5464389183833906,
CJ제일제당,2014,13382531013000.0,8432650582000.0,4949880431000.0,11701797228000.0,579930251000.0,137851320000.0,36.98762533179717,7.298699228494271,40.427486684084016,48.45055165231643,흑자지속,흑자지속,흑자지속,1.030084069045602,2.8241104498164313
CJ제일제당,2015,13751265058000.0,8366031773000.0,5385233285000.0,12924472295000.0,751413820000.0,253666762000.0,39.161729937472636,9.460154651521114,22.821455293436046,45.65653027888612,흑자지속,흑자지속,흑자지속,1.844679459890315,4.908833496573788
CJ제일제당,2016,15766238539000.0,9705761673000.0,6060476866000.0,14563257246000.0,843638184000.0,353548750000.0,38.43958627803684,11.25287374464332,10.931743696418557,28.251263227489844,흑자지속,흑자지속,흑자지속,2.242441969436449,6.177838602161541
CJ제일제당,2017,16868123895000.0,10724270560000.0,6143853335000.0,16477174023000.0,776575241000.0,412797743000.0,36.42286109139347,11.615564503527244,-8.635730249865126,14.353032206380062,흑자지속,흑자지속,흑자지속,2.4472060175130697,6.764775062644178
CJ제일제당,2018,19497022884000.0,12188810794000.0,7308212090000.0,18670059989000.0,832709680000.0,925388625000.0,37.48373345757007,11.745468237873908,6.7411776695090175,55.39195837856771,흑자지속,흑자지속,흑자지속,4.746307323460184,13.758312880046079
CJ제일제당,2019,26280632351000.0,16799151931000.0,9481480420000.0,22352462296000.0,896857873000.0,191028303000.0,36.077824511095606,16.474257995545173,7.152548350322616,-384.42487865266753,흑자지속,흑자지속,흑자지속,0.7268786399377913,2.2755426031325214
CJ제일제당,2020,25611892185000.0,15445453188000.0,10166438997000.0,24245725654000.0,1359551440000.0,786425538000.0,39.69421284286888,7.808647944870456,34.0328106305415,75.70929556969702,흑자지속,흑자지속,흑자지속,3.0705483699505116,8.005178780604727
CJ프레시웨이,2013,596963916478.0,413899589785.0,183064326693.0,1876931462832.0,8482636416.0,,30.66589481204372,,,,흑자지속,흑자지속,,,
CJ프레시웨이,2014,673101686064.0,477784836455.0,195316849609.0,1795277457192.0,27253640159.0,,29.017435798018315,-4.548266637721577,68.8752167911824,,흑자지속,흑자지속,,,
CJ프레시웨이,2015,758801848183.0,553295746658.0,205506101525.0,2072357920441.0,31478228723.0,,27.08297324487251,13.370299624209556,13.420667983498216,,흑자지속,흑자지속,,,
CJ프레시웨이,2016,850536447202.0,608491112986.0,242045334216.0,2327923602211.0,21029157000.0,-5848857186.0,28.457961444480567,10.978267565450624,-49.688495468458385,,흑자지속,흑자지속,,-0.6876668489917062,-2.6137139639899445
CJ프레시웨이,2017,902641812007.0,667164994542.0,235476817465.0,2504409846296.0,43879878108.0,1210148862.0,26.087514929252343,7.047019254696734,52.07562576121639,583.3171661487709,흑자지속,흑자지속,흑자전환,0.13406745022250477,0.5068451202692762
CJ프레시웨이,2018,917344534299.0,664476258715.0,252868275584.0,2828072306744.0,50659237257.0,16703748519.0,27.56524578600475,11.444631725864083,13.382276394347489,92.75522580680922,흑자지속,흑자지속,흑자지속,1.8208805846065645,6.840960933879585
CJ프레시웨이,2019,1181663153051.0,892529739271.0,289133413780.0,3055080973511.0,58075352319.0,9587493127.0,24.468344725268857,7.430528641802712,12.769815017676155,-74.22435977512643,흑자지속,흑자지속,흑자지속,0.8113558506284582,3.5378093150411516
CJ프레시웨이,2020,1122778702937.0,836543321874.0,286235381063.0,2478528727709.0,-3545694413.0,-42517696613.0,25.49348151280893,-23.261874649923044,1737.9119448667502,122.54941798533032,흑자지속,적자전환,적자전환,-3.786827849671611,-14.779284867057047
CMG제약,2013,55912562734.0,6915281340.0,48997281394.0,20402139842.0,791249846.0,296181430.0,87.63197213316987,,,,흑자지속,흑자전환,흑자전환,0.5297225087125086,
CMG제약,2014,58068325650.0,9065682050.0,49002643600.0,22752583609.0,442322159.0,158038851.0,84.38790519870966,10.330447774160731,-78.88541867060293,-87.41051844270875,흑자지속,흑자지속,흑자지속,0.27216016516915015,0.322528514199732
CMG제약,2015,56532820709.0,9725932819.0,46806887890.0,27041894373.0,-2572168268.0,-3650090823.0,82.79595340012526,15.8617244222456,117.19647056154415,104.32972379767,흑자지속,적자전환,적자전환,-6.456587124475301,-7.619473274182482
CMG제약,2016,104767650518.0,9872231498.0,94895419020.0,32969825023.0,734179781.0,823196917.0,90.57702310857503,17.979866880896793,450.3458328008627,543.4043359032648,흑자지속,흑자전환,흑자전환,0.785735780968542,1.1618680527520848
CMG제약,2017,109568153346.0,11624133943.0,97944019403.0,41535587785.0,1558607063.0,2834900621.0,89.39095568555152,20.622707463149002,52.89513319753255,70.96205380527164,흑자지속,흑자지속,흑자지속,2.587339965516991,2.940166849875954
CMG제약,2018,114379879547.0,10398033473.0,103981846074.0,49864782072.0,2567820061.0,6065025685.0,90.90921103066268,16.703560992151605,39.30232547552326,53.25822563272459,흑자지속,흑자지속,흑자지속,5.302528477054228,6.007180576567419
CMG제약,2019,192243166184.0,12084883053.0,180158283131.0,58622680863.0,2603773813.0,3051176651.0,93.71375155076602,14.939437538632921,1.380832383384908,-98.77661567094891,흑자지속,흑자지속,흑자지속,1.5871444023553245,2.1476562705429423
CMG제약,2020,195355582667.0,14224578209.0,181131004458.0,64459891270.0,1822364992.0,214996493.0,92.7186221070288,9.055569738009583,-42.87883187123911,-1319.17507975351,흑자지속,흑자지속,흑자지속,0.11005392836225192,0.11901625671480102
CNH,2013,445504468126.0,354870720381.0,90633747745.0,194592973632.0,14301072599.0,7140205351.0,20.34407154797973,,,,흑자지속,흑자지속,흑자지속,1.6027236227360502,
CNH,2014,446208637071.0,353167583414.0,93041053657.0,191322602663.0,235070584.0,-2568396983.0,20.851468556892918,-1.7093489862044717,-5983.735512819418,378.0024037662561,흑자지속,흑자지속,적자전환,-0.5756044974520117,-2.7966786553139382
CNH,2015,468478394528.0,374714602981.0,93763791547.0,206350980753.0,6163381105.0,2430277030.0,20.014539121162382,7.282920602150572,96.18601251496032,205.68330076345248,흑자지속,흑자지속,흑자전환,0.518759682065711,2.6019421791185544
CNH,2016,337317453580.0,240439075583.0,96878377997.0,78433502576.0,4776412781.0,3156977323.0,28.72023874507988,-163.0903554932426,-29.037865603182254,23.01886325586381,흑자지속,흑자지속,흑자지속,0.9359069000120015,3.3119401972304696
CNH,2017,323927312539.0,221550090602.0,102377221937.0,55660625814.0,1271223003.0,2887540375.0,31.60499839749513,-40.913799349112004,-275.7336651183931,-9.331019241592422,흑자지속,흑자지속,흑자지속,0.8914161490017449,2.8983279525960106
CNH,2018,321953117837.0,224886801631.0,97066316206.0,62609641686.0,1736368448.0,733731760.0,30.149208325152237,11.098954865211844,26.788406892314136,-293.5416909034986,흑자지속,흑자지속,흑자지속,0.2279001877445639,0.7357789245334366
CNH,2018,375203185891.0,278136869685.0,97066316206.0,62609641686.0,1736368448.0,733731760.0,25.870333690129875,0.0,0.0,0.0,흑자지속,흑자지속,흑자지속,0.1955558448304743,0.7559077017436513
CNH,2019,499010776741.0,391179581225.0,107831195516.0,167822819295.0,21696165686.0,14739646914.0,21.60899133686792,62.6930104326609,91.99688796108137,95.02205334848905,흑자지속,흑자지속,흑자지속,2.953773265231559,14.38733617614488
CNH,2020,557811296669.0,423205003878.0,134606292791.0,308789569737.0,55610775660.0,29442437096.0,24.131152164685204,45.651396373932954,60.98568051154567,49.93740882950718,흑자지속,흑자지속,흑자지속,5.278207392323728,24.288683488352984
CNT85,2013,36727459481.0,26995175304.0,9732284177.0,15285107701.0,-5869435456.0,,26.498658808771523,,,,흑자지속,적자전환,,,
CNT85,2014,31458236142.0,23150547591.0,8307688551.0,4712738463.0,-1564003017.0,,26.40862797742298,-224.3360059337967,-275.28287299972646,,흑자지속,적자지속,,,
CNT85,2015,37165887067.0,19853808734.0,17312078333.0,17354071278.0,730702004.0,,46.58056002212735,72.84361469130069,314.0411560989779,,흑자지속,흑자전환,,,
CNT85,2016,41340825456.0,26021008213.0,15319817243.0,3542993181.0,-2750416386.0,-8033835691.0,37.05735692023188,-389.8138492352915,126.56695937820086,,흑자지속,적자전환,,-19.433176774737113,-49.239160331885216
CNT85,2017,70786707899.0,38014252591.0,32772455308.0,15293501383.0,341135195.0,-21521310561.0,46.297470642031335,76.83334187331143,906.2540676871527,62.6703231281901,흑자지속,흑자전환,적자지속,-30.403039214236475,-89.50007732812992
CNT85,2018,76472654705.0,45262632300.0,31210022405.0,15491233649.0,-5210713631.0,-20677632347.0,40.8120033564879,1.2764139414601376,106.54680374239895,-4.080149022102158,흑자지속,적자전환,적자지속,-27.03925007803873,-64.63529730671466
CNT85,2019,28192798312.0,31327605622.0,-3134807310.0,7220574941.0,-3504601855.0,-31395315498.0,-11.119177583254297,-114.54293841668198,-48.682042827943434,34.13784184357936,흑자지속,적자지속,적자지속,-111.35934486019742,-223.65146903961767
CNT85,2020,59865225652.0,37280123844.0,22585101808.0,896922665.0,-4763804179.0,-7131802782.0,37.726579265379364,-705.0387422197655,26.432705390176785,-340.21569941949076,흑자지속,적자지속,적자지속,-11.91309763610945,-73.33362261155825
COWON,2013,69714471373.0,38935148487.0,30779322886.0,22785386887.0,-8341463132.0,-10808061859.0,44.15055049520271,,,,흑자지속,적자지속,적자지속,-15.503326133210699,
COWON,2014,66975754256.0,42785810987.0,24189943269.0,23543772670.0,371657956.0,-6851655324.0,36.1174630098816,3.221173571584609,2344.3924574562316,-57.74380566315831,흑자지속,흑자전환,적자지속,-10.230053248539859,-24.92904054669383
COWON,2015,37467432641.0,19960355214.0,17507077427.0,14986883583.0,-6296962469.0,-10321894593.0,46.72611970707139,-57.09585344818648,105.90217835709956,33.62017735923609,흑자지속,적자전환,적자지속,-27.548977513086708,-49.50902688349713
COWON,2016,43231967111.0,23781303462.0,19450663649.0,29984911654.0,-5891196979.0,-7998006969.0,44.991391668714854,50.01858349313915,-6.887657829918235,-29.05583394722346,흑자지속,적자지속,적자지속,-18.500215242264506,-43.28190379684124
COWON,2017,22125522440.0,2411625026.0,19713897414.0,30676038966.0,267138183.0,181469258.0,89.10025725928125,2.2529874628403483,2305.2994868951396,4507.3619174659325,흑자지속,흑자전환,흑자전환,0.8201806691440096,0.9267013497640842
COWON,2018,22337355800.0,2120139447.0,20217216353.0,25727900849.0,-3104776266.0,-1004766065.0,90.50854780671936,-19.232576128309844,108.60410413224926,118.06084663100162,흑자지속,적자전환,적자전환,-4.498142367414857,-5.032497069141918
COWON,2019,21161056965.0,3788866876.0,17372190089.0,19805335401.0,-3572681847.0,-3367746753.0,82.0950962786655,-29.903888664773437,13.096760390038728,70.16503500137144,흑자지속,적자지속,적자지속,-15.914832413948846,-17.918595007326825
COWON,2020,54057786023.0,25669532922.0,28388253101.0,17509559484.0,352752492.0,296575517.0,52.51464255106865,-13.11155725589698,1112.8013063051587,1235.544426278451,흑자지속,흑자전환,흑자전환,0.5486268284716947,1.2962091112999117
CS,2013,111255926308.0,73649763645.0,37606162663.0,51718088391.0,-8246777778.0,-16736423138.0,33.80149166965848,,,,흑자지속,적자전환,적자전환,-15.043174501704314,
CS,2014,123273983569.0,84296801038.0,38977182531.0,85481410740.0,3797969461.0,-18611298241.0,31.618336166757643,39.49785345926779,317.13649524260876,10.073854487322757,흑자지속,흑자전환,적자지속,-15.097506953348935,-48.60403575700196
CS,2015,60832587107.0,51067961639.0,9764625468.0,54836921127.0,-9895440860.0,-8761188387.0,16.051636026632814,-55.88295072589625,138.38100307741115,-112.42892423835744,흑자지속,적자전환,적자지속,-14.402130179980215,-35.949377943385876
CS,2016,54944739302.0,35223595004.0,19721144298.0,48504591736.0,-328332862.0,-7827814514.0,35.89268881521865,-13.055113267348995,-2913.844182310329,-11.923811829351171,흑자지속,적자지속,적자지속,-14.246704258573242,-53.09554117882479
CS,2017,50170234705.0,31269249400.0,18900985305.0,43330916249.0,1863533813.0,1000562988.0,37.67370317507467,-11.939917118921757,117.61883040219352,882.3410028035136,흑자지속,흑자전환,흑자전환,1.9943358724217473,5.181293720904922
CS,2018,32509181753.0,9956095520.0,22553086233.0,58746314097.0,2284327536.0,4097741008.0,69.37451211277799,26.24062136485124,18.4209013973905,75.58257132291656,흑자지속,흑자지속,흑자지속,12.604872799118832,19.77002912364685
CS,2019,27188933425.0,5429053882.0,21759879543.0,32157823692.0,-917978018.0,-538357258.0,80.03211896128286,-82.6812493894433,348.843380909803,861.156452728645,흑자지속,적자전환,적자전환,-1.9800602310680746,-2.429795652682653
CS,2020,28341912333.0,6296626254.0,22045286079.0,42958085137.0,364597144.0,178546528.0,77.78334016414092,25.14139401362116,351.7787188151973,401.5221096878456,흑자지속,흑자전환,흑자전환,0.6299734679233651,0.8151848096669662
CSA 코스믹,2013,18739210936.0,9965670933.0,8773540003.0,20633505923.0,-825221890.0,-1165318978.0,46.819153874537506,,,,흑자지속,적자전환,적자전환,-6.218612843304407,
CSA 코스믹,2014,15301363892.0,7245366540.0,8055997352.0,18614644295.0,-492253267.0,-718950806.0,52.64888417046215,-10.84555576784391,-67.64172943518524,-62.08605210187358,흑자지속,적자지속,적자지속,-4.69860602672085,-8.543916458718364
CSA 코스믹,2015,44671814962.0,21198689673.0,23473125289.0,19997860160.0,493858315.0,340818474.0,52.54571659774149,6.916819369337965,199.67499828366766,310.94830851217296,흑자지속,흑자전환,흑자전환,0.7629384977752004,2.1619280554087146
CSA 코스믹,2016,41891074442.0,10375440731.0,31515633711.0,34487397658.0,-4418751831.0,-5102486886.0,75.23233560083249,42.014006512430726,111.17642116797121,106.67945810767539,흑자지속,적자전환,적자전환,-12.180367665347456,-18.55829074447743
